holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume
None,265.41,0.00,0.00,0,Clear,sky is clear,2014-01-11 20:00:00,1065
None,267.17,0.00,0.00,6,Clear,sky is clear,2014-01-11 21:00:00,1147
None,261.70,0.00,0.00,17,Clear,sky is clear,2014-01-11 22:00:00,810
None,264.29,0.00,0.00,20,Clear,sky is clear,2014-01-11 23:00:00,610
None,263.19,0.00,0.00,16,Clear,sky is clear,2014-01-12 00:00:00,973
None,262.59,0.00,0.00,82,Clouds,scattered clouds,2014-01-12 01:00:00,888
None,259.90,0.00,0.00,13,Clear,sky is clear,2014-01-12 02:00:00,893
None,261.12,0.00,0.00,79,Clouds,scattered clouds,2014-01-12 03:00:00,993
None,262.13,0.00,0.00,68,Clouds,broken clouds,2014-01-12 04:00:00,791
None,260.23,0.00,0.00,86,Clouds,scattered clouds,2014-01-12 05:00:00,1256
None,260.07,0.00,0.00,20,Clear,sky is clear,2014-01-12 06:00:00,884
None,263.41,1.61,0.00,72,Rain,light rain,2014-01-12 07:00:00,1645
None,265.34,0.00,0.00,4,Clear,sky is clear,2014-01-12 08:00:00,1359
None,263.86,0.00,0.00,6,Clear,sky is clear,2014-01-12 09:00:00,1295
None,264.55,0.00,0.00,1,Clear,sky is clear,2014-01-12 10:00:00,1530
None,265.77,0.00,0.00,8,Clear,sky is clear,2014-01-12 11:00:00,2230
None,265.06,0.00,1.16,76,Snow,light snow,2014-01-12 12:00:00,795
None,268.06,0.00,0.00,52,Clouds,broken clouds,2014-01-12 13:00:00,2446
None,269.00,0.00,0.00,6,Clear,sky is clear,2014-01-12 14:00:00,2468
None,269.76,0.00,0.00,18,Clear,sky is clear,2014-01-12 15:00:00,2321
None,268.66,0.00,0.00,3,Clear,sky is clear,2014-01-12 16:00:00,2493
None,272.57,0.00,0.00,8,Clear,sky is clear,2014-01-12 17:00:00,1952
None,266.85,0.00,0.00,17,Clear,sky is clear,2014-01-12 18:00:00,1851
None,268.34,0.00,0.00,16,Clear,sky is clear,2014-01-12 19:00:00,1366
None,268.70,0.00,0.00,74,Clouds,scattered clouds,2014-01-12 20:00:00,1066
None,265.88,0.00,4.93,97,Snow,light snow,2014-01-12 21:00:00,614
None,264.02,0.00,0.00,6,Clear,sky is clear,2014-01-12 22:00:00,694
None,263.37,0.00,0.00,32,Mist,mist,2014-01-12 23:00:00,480
None,261.63,3.27,0.00,94,Rain,light rain,2014-01-13 00:00:00,597
None,263.90,0.00,0.00,16,Clear,sky is clear,2014-01-13 01:00:00,478
None,261.58,0.00,0.00,0,Clear,sky is clear,2014-01-13 02:00:00,933
None,262.94,4.41,0.00,75,Rain,light rain,2014-01-13 03:00:00,889
None,260.90,0.00,0.00,74,Clouds,scattered clouds,2014-01-13 04:00:00,1338
None,263.05,0.00,0.00,0,Clear,sky is clear,2014-01-13 05:00:00,1766
None,265.31,0.11,0.00,69,Rain,moderate rain,2014-01-13 06:00:00,2270
None,262.15,1.89,0.00,75,Rain,moderate rain,2014-01-13 07:00:00,3431
None,265.89,0.00,0.00,18,Clear,sky is clear,2014-01-13 08:00:00,3689
None,266.31,0.00,0.00,10,Clear,sky is clear,2014-01-13 09:00:00,2751
None,267.39,0.00,0.00,2,Clear,sky is clear,2014-01-13 10:00:00,2472
None,266.98,0.00,0.00,67,Clouds,scattered clouds,2014-01-13 11:00:00,2831
None,271.39,0.00,0.00,79,Clouds,scattered clouds,2014-01-13 12:00:00,2538
None,269.75,5.72,0.00,94,Rain,light rain,2014-01-13 13:00:00,2859
None,268.07,0.00,0.00,0,Clear,sky is clear,2014-01-13 14:00:00,3112
None,269.28,0.00,0.00,80,Clouds,broken clouds,2014-01-13 15:00:00,3881
None,267.02,0.00,0.00,13,Clear,sky is clear,2014-01-13 16:00:00,4260
None,265.31,3.28,0.00,98,Rain,light rain,2014-01-13 17:00:00,3616
None,269.51,1.24,0.00,82,Rain,light rain,2014-01-13 18:00:00,3139
None,269.66,0.00,0.00,10,Clear,sky is clear,2014-01-13 19:00:00,2687
None,268.03,0.00,0.00,80,Clouds,scattered clouds,2014-01-13 20:00:00,1826
None,263.72,0.00,0.00,62,Clouds,broken clouds,2014-01-13 21:00:00,996
None,262.78,3.33,0.00,89,Rain,light rain,2014-01-13 22:00:00,515
None,262.98,0.00,0.00,59,Clouds,broken clouds,2014-01-13 23:00:00,1042
None,266.23,0.00,0.00,16,Clear,sky is clear,2014-01-14 00:00:00,527
None,265.67,0.00,0.00,45,Mist,mist,2014-01-14 01:00:00,790
None,261.13,0.00,0.62,92,Snow,light snow,2014-01-14 02:00:00,662
None,260.94,0.00,0.45,53,Snow,light snow,2014-01-14 03:00:00,230
None,263.53,0.00,0.00,72,Clouds,scattered clouds,2014-01-14 04:00:00,1248
None,258.66,0.00,0.00,52,Clouds,scattered clouds,2014-01-14 05:00:00,1470
None,260.40,0.00,0.00,0,Clear,sky is clear,2014-01-14 06:00:00,2673
None,264.58,0.00,0.00,0,Clear,sky is clear,2014-01-14 07:00:00,3506
None,266.97,0.00,0.00,16,Clear,sky is clear,2014-01-14 08:00:00,3190
None,265.54,0.00,0.00,18,Clear,sky is clear,2014-01-14 09:00:00,2656
None,268.54,7.53,0.00,99,Rain,light rain,2014-01-14 10:00:00,1610
None,265.63,0.00,0.00,8,Clear,sky is clear,2014-01-14 11:00:00,2823
None,268.53,0.00,0.00,0,Clear,sky is clear,2014-01-14 12:00:00,2910
None,270.04,0.00,0.00,10,Clear,sky is clear,2014-01-14 13:00:00,3195
None,268.80,0.44,0.00,88,Rain,light rain,2014-01-14 14:00:00,3377
None,268.80,0.00,0.00,45,Mist,mist,2014-01-14 15:00:00,3486
None,269.09,0.00,2.83,92,Snow,light snow,2014-01-14 16:00:00,3683
None,264.55,0.00,0.00,49,Clouds,broken clouds,2014-01-14 17:00:00,4424
None,267.40,0.00,0.00,4,Clear,sky is clear,2014-01-14 18:00:00,3594
None,266.06,0.00,0.00,17,Clear,sky is clear,2014-01-14 19:00:00,2864
None,263.37,0.00,3.10,93,Snow,light snow,2014-01-14 20:00:00,984
None,265.40,0.00,0.00,76,Clouds,scattered clouds,2014-01-14 21:00:00,1303
None,265.82,0.00,0.00,1,Clear,sky is clear,2014-01-14 22:00:00,688
None,260.90,0.00,0.00,7,Clear,sky is clear,2014-01-14 23:00:00,584
None,263.09,0.00,0.00,65,Clouds,broken clouds,2014-01-15 00:00:00,500
None,263.12,0.00,0.00,67,Clouds,scattered clouds,2014-01-15 01:00:00,901
None,263.14,0.00,0.00,56,Clouds,scattered clouds,2014-01-15 02:00:00,768
None,259.34,6.96,0.00,84,Rain,moderate rain,2014-01-15 03:00:00,1053
None,260.41,0.00,0.00,15,Clear,sky is clear,2014-01-15 04:00:00,1018
None,262.07,0.00,0.00,89,Clouds,scattered clouds,2014-01-15 05:00:00,1766
None,261.55,0.00,0.00,15,Clear,sky is clear,2014-01-15 06:00:00,2474
None,262.12,0.00,0.00,88,Clouds,scattered clouds,2014-01-15 07:00:00,3720
None,265.07,0.00,0.00,84,Clouds,scattered clouds,2014-01-15 08:00:00,3181
None,263.36,0.00,0.00,77,Clouds,broken clouds,2014-01-15 09:00:00,3076
None,267.84,3.79,0.00,63,Rain,light rain,2014-01-15 10:00:00,1939
None,268.28,0.00,0.00,18,Clear,sky is clear,2014-01-15 11:00:00,2904
None,271.36,0.00,0.00,18,Clear,sky is clear,2014-01-15 12:00:00,3126
None,268.03,0.00,0.00,86,Clouds,scattered clouds,2014-01-15 13:00:00,3424
None,267.59,0.00,0.00,84,Clouds,broken clouds,2014-01-15 14:00:00,3436
None,270.40,0.00,0.00,13,Clear,sky is clear,2014-01-15 15:00:00,3519
None,269.21,0.00,0.00,8,Clear,sky is clear,2014-01-15 16:00:00,4584
None,266.50,0.00,0.00,18,Clear,sky is clear,2014-01-15 17:00:00,4257
None,271.03,0.00,0.00,10,Clear,sky is clear,2014-01-15 18:00:00,3498
None,267.37,0.00,0.00,7,Clear,sky is clear,2014-01-15 19:00:00,2475
None,267.07,0.00,0.00,1,Clear,sky is clear,2014-01-15 20:00:00,1835
None,266.30,0.00,0.00,72,Clouds,scattered clouds,2014-01-15 21:00:00,1032
None,264.70,0.00,0.00,10,Clear,sky is clear,2014-01-15 22:00:00,872
None,262.63,0.00,0.00,100,Clouds,scattered clouds,2014-01-15 23:00:00,985
None,263.46,0.00,0.00,8,Clear,sky is clear,2014-01-16 00:00:00,530
None,261.13,0.00,0.00,2,Clear,sky is clear,2014-01-16 01:00:00,976
None,261.41,0.00,0.00,100,Clouds,broken clouds,2014-01-16 02:00:00,885
None,258.90,0.00,0.00,14,Clear,sky is clear,2014-01-16 03:00:00,604
None,261.15,0.00,0.00,95,Clouds,broken clouds,2014-01-16 04:00:00,874
None,263.79,0.00,0.00,94,Clouds,scattered clouds,2014-01-16 05:00:00,1892
None,262.52,0.00,0.00,82,Clouds,scattered clouds,2014-01-16 06:00:00,2656
None,263.99,0.00,0.00,17,Clear,sky is clear,2014-01-16 07:00:00,3202
None,263.75,0.00,0.00,2,Clear,sky is clear,2014-01-16 08:00:00,2833
None,268.36,0.00,0.00,1,Clear,sky is clear,2014-01-16 09:00:00,2775
None,265.31,0.00,0.00,3,Clear,sky is clear,2014-01-16 10:00:00,2818
None,267.58,0.00,4.39,66,Snow,heavy snow,2014-01-16 11:00:00,1868
None,266.03,0.00,0.00,13,Clear,sky is clear,2014-01-16 12:00:00,2716
None,269.10,0.00,0.00,41,Clouds,scattered clouds,2014-01-16 13:00:00,3191
None,267.14,0.00,1.97,56,Snow,heavy snow,2014-01-16 14:00:00,1712
None,265.46,0.00,0.00,80,Clouds,scattered clouds,2014-01-16 15:00:00,4157
None,267.10,5.42,0.00,75,Rain,moderate rain,2014-01-16 16:00:00,4175
None,267.48,0.00,0.00,2,Clear,sky is clear,2014-01-16 17:00:00,4515
None,268.98,7.90,0.00,67,Rain,light rain,2014-01-16 18:00:00,3367
None,267.58,0.00,0.00,53,Mist,mist,2014-01-16 19:00:00,2234
None,270.61,0.00,0.00,11,Clear,sky is clear,2014-01-16 20:00:00,1389
None,264.95,0.00,0.00,12,Clear,sky is clear,2014-01-16 21:00:00,1335
None,262.25,0.00,0.00,18,Clear,sky is clear,2014-01-16 22:00:00,1240
None,266.61,0.00,0.00,77,Clouds,scattered clouds,2014-01-16 23:00:00,1049
None,263.88,0.00,0.00,84,Clouds,scattered clouds,2014-01-17 00:00:00,652
None,262.05,4.04,0.00,100,Rain,moderate rain,2014-01-17 01:00:00,677
None,259.54,0.00,0.00,76,Clouds,scattered clouds,2014-01-17 02:00:00,953
None,261.22,0.00,0.00,2,Clear,sky is clear,2014-01-17 03:00:00,1228
None,260.42,0.00,0.00,2,Clear,sky is clear,2014-01-17 04:00:00,1018
None,258.11,0.00,0.00,16,Clear,sky is clear,2014-01-17 05:00:00,1934
None,260.13,0.00,0.00,8,Clear,sky is clear,2014-01-17 06:00:00,3284
None,259.64,0.00,0.00,46,Clouds,broken clouds,2014-01-17 07:00:00,3190
None,265.45,0.00,0.00,16,Clear,sky is clear,2014-01-17 08:00:00,3432
None,263.04,0.00,0.00,64,Clouds,broken clouds,2014-01-17 09:00:00,3193
None,266.73,7.70,0.00,67,Rain,moderate rain,2014-01-17 10:00:00,1969
None,265.09,0.00,0.00,4,Clear,sky is clear,2014-01-17 11:00:00,2768
None,268.14,0.00,0.00,9,Clear,sky is clear,2014-01-17 12:00:00,2602
None,266.77,0.00,0.00,13,Clear,sky is clear,2014-01-17 13:00:00,2821
None,272.05,0.00,0.00,20,Clear,sky is clear,2014-01-17 14:00:00,3317
None,267.72,0.00,0.00,3,Clear,sky is clear,2014-01-17 15:00:00,3901
None,269.50,0.00,0.00,8,Clear,sky is clear,2014-01-17 16:00:00,4245
None,266.94,0.00,0.00,7,Clear,sky is clear,2014-01-17 17:00:00,3989
None,266.46,0.00,0.00,3,Clear,sky is clear,2014-01-17 18:00:00,3780
None,269.19,0.00,0.00,81,Clouds,scattered clouds,2014-01-17 19:00:00,2753
None,271.18,0.00,0.00,79,Clouds,broken clouds,2014-01-17 20:00:00,1620
None,266.87,0.00,0.00,17,Clear,sky is clear,2014-01-17 21:00:00,1582
None,261.96,0.00,0.00,41,Clouds,scattered clouds,2014-01-17 22:00:00,905
None,264.44,0.00,0.00,48,Clouds,broken clouds,2014-01-17 23:00:00,474
None,266.58,0.00,0.00,0,Clear,sky is clear,2014-01-18 00:00:00,1298
None,260.15,0.00,0.00,99,Clouds,scattered clouds,2014-01-18 01:00:00,757
None,259.34,0.00,0.00,9,Clear,sky is clear,2014-01-18 02:00:00,1276
None,258.54,0.00,0.00,59,Clouds,broken clouds,2014-01-18 03:00:00,889
None,261.78,0.00,0.00,64,Clouds,scattered clouds,2014-01-18 04:00:00,983
None,261.79,0.00,0.00,75,Clouds,scattered clouds,2014-01-18 05:00:00,564
None,261.64,0.00,0.00,57,Clouds,broken clouds,2014-01-18 06:00:00,777
None,262.74,5.26,0.00,79,Rain,light rain,2014-01-18 07:00:00,1052
None,264.92,0.00,0.00,18,Clear,sky is clear,2014-01-18 08:00:00,1897
None,264.38,0.00,0.00,9,Clear,sky is clear,2014-01-18 09:00:00,1936
None,264.55,0.00,0.00,68,Clouds,scattered clouds,2014-01-18 10:00:00,2200
None,265.90,0.00,0.00,73,Mist,mist,2014-01-18 11:00:00,2095
None,265.52,0.00,0.00,87,Clouds,scattered clouds,2014-01-18 12:00:00,2835
None,267.18,0.00,0.00,24,Haze,haze,2014-01-18 13:00:00,2237
None,268.18,6.36,0.00,91,Rain,light rain,2014-01-18 14:00:00,2161
None,272.51,0.00,2.75,69,Snow,light snow,2014-01-18 15:00:00,1887
None,266.20,0.00,0.00,4,Clear,sky is clear,2014-01-18 16:00:00,1818
None,270.60,0.00,2.65,67,Snow,heavy snow,2014-01-18 17:00:00,997
None,268.77,6.77,0.00,75,Rain,light rain,2014-01-18 18:00:00,991
None,269.34,0.00,0.00,2,Clear,sky is clear,2014-01-18 19:00:00,1235
None,267.61,0.00,0.00,65,Clouds,scattered clouds,2014-01-18 20:00:00,1179
None,267.35,0.00,3.98,80,Snow,light snow,2014-01-18 21:00:00,683
None,265.23,7.52,0.00,61,Rain,light rain,2014-01-18 22:00:00,787
None,262.66,0.00,0.00,14,Clear,sky is clear,2014-01-18 23:00:00,889
None,261.48,0.38,0.00,64,Rain,light rain,2014-01-19 00:00:00,630
None,257.76,0.00,0.00,78,Clouds,scattered clouds,2014-01-19 01:00:00,672
None,266.05,0.00,0.00,2,Clear,sky is clear,2014-01-19 02:00:00,597
None,263.44,0.00,0.00,78,Mist,mist,2014-01-19 03:00:00,974
None,262.25,0.00,0.00,8,Clear,sky is clear,2014-01-19 04:00:00,686
None,262.08,0.00,4.52,79,Snow,light snow,2014-01-19 05:00:00,929
None,262.49,0.00,0.00,0,Clear,sky is clear,2014-01-19 06:00:00,1202
None,265.33,0.00,0.00,100,Clouds,scattered clouds,2014-01-19 07:00:00,1215
None,265.65,0.00,0.00,5,Clear,sky is clear,2014-01-19 08:00:00,1559
None,262.86,0.00,0.00,2,Clear,sky is clear,2014-01-19 09:00:00,1718
None,267.77,0.00,1.62,96,Snow,light snow,2014-01-19 10:00:00,1304
None,266.02,0.00,0.00,52,Clouds,scattered clouds,2014-01-19 11:00:00,1891
None,266.32,0.00,0.00,82,Clouds,scattered clouds,2014-01-19 12:00:00,2383
None,267.60,0.00,0.00,88,Clouds,scattered clouds,2014-01-19 13:00:00,2658
None,268.64,0.00,0.00,0,Clear,sky is clear,2014-01-19 14:00:00,2470
None,269.22,0.00,0.00,0,Clear,sky is clear,2014-01-19 15:00:00,2222
None,268.45,0.00,0.00,8,Clear,sky is clear,2014-01-19 16:00:00,2470
None,265.06,0.00,0.00,57,Clouds,scattered clouds,2014-01-19 17:00:00,1863
None,268.36,5.05,0.00,81,Rain,light rain,2014-01-19 18:00:00,1267
None,266.27,0.00,0.00,2,Clear,sky is clear,2014-01-19 19:00:00,1253
None,266.41,0.58,0.00,80,Rain,moderate rain,2014-01-19 20:00:00,1226
None,263.98,0.00,0.00,11,Clear,sky is clear,2014-01-19 21:00:00,1129
None,268.05,0.00,0.00,5,Clear,sky is clear,2014-01-19 22:00:00,1433
None,263.76,0.00,0.00,83,Clouds,broken clouds,2014-01-19 23:00:00,809
None,262.12,0.00,2.13,50,Snow,heavy snow,2014-01-20 00:00:00,90
None,260.86,0.00,0.00,15,Clear,sky is clear,2014-01-20 01:00:00,758
None,262.82,0.00,0.00,6,Clear,sky is clear,2014-01-20 02:00:00,1184
None,260.41,0.00,0.00,70,Clouds,scattered clouds,2014-01-20 03:00:00,983
None,263.59,0.00,0.00,87,Clouds,scattered clouds,2014-01-20 04:00:00,1483
None,258.93,6.78,0.00,73,Rain,light rain,2014-01-20 05:00:00,1209
None,261.38,0.00,0.00,13,Clear,sky is clear,2014-01-20 06:00:00,3305
None,265.66,0.00,4.57,91,Snow,heavy snow,2014-01-20 07:00:00,2316
None,263.83,0.00,0.00,15,Clear,sky is clear,2014-01-20 08:00:00,3165
None,263.50,0.00,0.92,88,Snow,heavy snow,2014-01-20 09:00:00,1231
None,264.81,0.00,0.00,50,Clouds,scattered clouds,2014-01-20 10:00:00,2581
None,267.52,7.67,0.00,93,Rain,moderate rain,2014-01-20 11:00:00,1740
None,266.70,0.00,0.00,94,Clouds,broken clouds,2014-01-20 12:00:00,2847
None,264.88,0.00,0.00,47,Fog,fog,2014-01-20 13:00:00,3038
None,273.83,3.97,0.00,94,Rain,moderate rain,2014-01-20 14:00:00,3403
None,268.85,0.00,0.00,14,Clear,sky is clear,2014-01-20 15:00:00,3777
None,267.05,2.74,0.00,61,Rain,light rain,2014-01-20 16:00:00,3632
None,268.42,0.00,0.00,16,Clear,sky is clear,2014-01-20 17:00:00,4519
None,265.40,3.46,0.00,96,Rain,light rain,2014-01-20 18:00:00,3159
None,264.75,0.00,0.00,9,Clear,sky is clear,2014-01-20 19:00:00,2440
None,263.89,0.00,0.00,6,Clear,sky is clear,2014-01-20 20:00:00,1791
None,264.67,0.00,0.00,47,Clouds,scattered clouds,2014-01-20 21:00:00,733
None,262.62,0.00,0.00,18,Clear,sky is clear,2014-01-20 22:00:00,947
None,264.66,0.00,0.00,56,Fog,fog,2014-01-20 23:00:00,577
None,260.37,0.00,0.00,16,Clear,sky is clear,2014-01-21 00:00:00,658
None,262.33,0.00,0.00,83,Clouds,broken clouds,2014-01-21 01:00:00,1047
None,260.57,0.00,0.00,12,Clear,sky is clear,2014-01-21 02:00:00,1106
None,260.95,0.00,0.00,70,Clouds,broken clouds,2014-01-21 03:00:00,902
None,260.47,0.00,0.00,67,Clouds,scattered clouds,2014-01-21 04:00:00,1455
None,260.72,0.00,0.00,64,Clouds,broken clouds,2014-01-21 05:00:00,1917
None,263.22,0.00,0.00,3,Clear,sky is clear,2014-01-21 06:00:00,2915
None,263.22,0.00,0.00,7,Clear,sky is clear,2014-01-21 07:00:00,3558
None,261.46,0.00,0.00,12,Clear,sky is clear,2014-01-21 08:00:00,3104
None,266.10,0.00,0.00,12,Clear,sky is clear,2014-01-21 09:00:00,2850
None,267.17,0.00,3.74,98,Snow,heavy snow,2014-01-21 10:00:00,2040
None,268.62,0.00,0.00,74,Clouds,broken clouds,2014-01-21 11:00:00,2720
None,264.30,0.00,0.00,47,Clouds,scattered clouds,2014-01-21 12:00:00,2818
None,269.29,0.00,0.00,75,Clouds,scattered clouds,2014-01-21 13:00:00,3384
None,269.64,0.00,4.10,83,Snow,light snow,2014-01-21 14:00:00,2228
None,269.35,0.00,0.00,62,Fog,fog,2014-01-21 15:00:00,3372
None,269.40,0.00,0.00,96,Clouds,scattered clouds,2014-01-21 16:00:00,4339
None,268.43,0.00,0.00,49,Clouds,scattered clouds,2014-01-21 17:00:00,3969
None,264.14,0.00,4.92,86,Snow,light snow,2014-01-21 18:00:00,2400
None,267.82,0.00,0.00,31,Mist,mist,2014-01-21 19:00:00,2488
None,268.50,0.00,0.00,70,Clouds,broken clouds,2014-01-21 20:00:00,1638
None,265.58,0.00,4.34,54,Snow,light snow,2014-01-21 21:00:00,606
None,263.75,0.00,0.00,52,Clouds,broken clouds,2014-01-21 22:00:00,793
None,263.78,0.00,0.00,5,Clear,sky is clear,2014-01-21 23:00:00,695
None,263.87,0.00,0.00,2,Clear,sky is clear,2014-01-22 00:00:00,516
None,261.15,0.00,0.00,13,Clear,sky is clear,2014-01-22 01:00:00,657
None,261.22,0.00,0.00,9,Clear,sky is clear,2014-01-22 02:00:00,980
None,260.24,0.00,0.00,59,Clouds,broken clouds,2014-01-22 03:00:00,918
None,260.25,0.00,0.00,18,Clear,sky is clear,2014-01-22 04:00:00,908
None,257.31,0.00,0.00,55,Clouds,broken clouds,2014-01-22 05:00:00,1806
None,261.98,0.00,0.00,20,Clear,sky is clear,2014-01-22 06:00:00,2727
None,264.36,0.00,0.00,3,Clear,sky is clear,2014-01-22 07:00:00,3409
None,265.05,1.26,0.00,65,Rain,light rain,2014-01-22 08:00:00,3366
None,263.76,0.00,0.00,10,Clear,sky is clear,2014-01-22 09:00:00,2435
None,266.56,0.00,0.00,8,Clear,sky is clear,2014-01-22 10:00:00,2415
None,267.08,0.00,0.00,20,Clear,sky is clear,2014-01-22 11:00:00,2972
None,268.49,0.00,0.00,14,Clear,sky is clear,2014-01-22 12:00:00,2764
None,266.82,0.00,0.00,20,Clear,sky is clear,2014-01-22 13:00:00,3004
None,268.11,0.00,0.00,99,Clouds,scattered clouds,2014-01-22 14:00:00,3184
None,270.26,0.00,0.00,12,Clear,sky is clear,2014-01-22 15:00:00,4038
None,269.72,0.00,0.00,19,Clear,sky is clear,2014-01-22 16:00:00,4687
None,269.00,0.00,0.00,78,Clouds,scattered clouds,2014-01-22 17:00:00,4706
None,272.21,0.00,0.00,9,Clear,sky is clear,2014-01-22 18:00:00,3649
None,266.94,0.00,0.00,20,Clear,sky is clear,2014-01-22 19:00:00,2708
None,268.13,0.00,0.00,12,Clear,sky is clear,2014-01-22 20:00:00,1676
None,265.16,7.14,0.00,60,Rain,moderate rain,2014-01-22 21:00:00,934
None,263.56,0.00,0.00,20,Clear,sky is clear,2014-01-22 22:00:00,796
None,263.60,1.29,0.00,80,Rain,light rain,2014-01-22 23:00:00,355
None,262.16,0.77,0.00,82,Rain,light rain,2014-01-23 00:00:00,949
None,260.34,0.00,0.00,34,Mist,mist,2014-01-23 01:00:00,601
None,260.47,0.00,0.00,69,Clouds,scattered clouds,2014-01-23 02:00:00,809
None,262.21,0.00,0.00,14,Clear,sky is clear,2014-01-23 03:00:00,836
None,262.09,0.00,0.00,10,Clear,sky is clear,2014-01-23 04:00:00,1250
None,259.69,0.00,0.00,4,Clear,sky is clear,2014-01-23 05:00:00,1749
None,261.21,0.00,0.00,5,Clear,sky is clear,2014-01-23 06:00:00,2574
None,262.76,1.38,0.00,63,Rain,light rain,2014-01-23 07:00:00,2889
None,264.44,0.00,3.55,81,Snow,light snow,2014-01-23 08:00:00,2465
None,264.19,0.00,0.00,84,Clouds,scattered clouds,2014-01-23 09:00:00,2735
None,264.87,1.54,0.00,61,Rain,moderate rain,2014-01-23 10:00:00,2950
None,268.46,3.87,0.00,61,Rain,light rain,2014-01-23 11:00:00,2341
None,267.40,0.00,0.00,0,Clear,sky is clear,2014-01-23 12:00:00,2986
None,266.04,0.00,0.00,46,Haze,haze,2014-01-23 13:00:00,3059
None,268.92,0.00,0.00,84,Clouds,scattered clouds,2014-01-23 14:00:00,3234
None,268.01,0.00,0.00,17,Clear,sky is clear,2014-01-23 15:00:00,4103
None,267.35,0.00,0.00,12,Clear,sky is clear,2014-01-23 16:00:00,4777
None,271.07,0.00,0.00,93,Clouds,broken clouds,2014-01-23 17:00:00,4655
None,267.92,0.00,0.00,68,Mist,mist,2014-01-23 18:00:00,3726
None,263.63,0.00,0.00,42,Clouds,scattered clouds,2014-01-23 19:00:00,2445
None,267.51,0.00,0.00,3,Clear,sky is clear,2014-01-23 20:00:00,1486
None,264.33,0.00,0.00,84,Mist,mist,2014-01-23 21:00:00,1147
None,263.29,0.00,0.00,8,Clear,sky is clear,2014-01-23 22:00:00,927
None,262.51,0.18,0.00,60,Rain,light rain,2014-01-23 23:00:00,682
None,262.79,0.00,0.00,53,Clouds,scattered clouds,2014-01-24 00:00:00,1007
None,260.93,0.00,0.00,8,Clear,sky is clear,2014-01-24 01:00:00,765
None,260.61,0.00,0.00,64,Clouds,scattered clouds,2014-01-24 02:00:00,939
None,262.01,0.00,3.50,57,Snow,heavy snow,2014-01-24 03:00:00,612
None,261.20,0.00,0.00,49,Clouds,broken clouds,2014-01-24 04:00:00,1330
None,261.94,0.00,0.00,12,Clear,sky is clear,2014-01-24 05:00:00,1572
None,261.68,0.00,0.00,51,Clouds,scattered clouds,2014-01-24 06:00:00,3064
None,265.48,0.00,0.00,43,Clouds,scattered clouds,2014-01-24 07:00:00,3355
None,263.04,0.00,0.00,87,Clouds,scattered clouds,2014-01-24 08:00:00,3142
None,262.55,0.00,0.00,90,Clouds,scattered clouds,2014-01-24 09:00:00,3126
None,265.64,0.00,0.00,12,Clear,sky is clear,2014-01-24 10:00:00,2732
None,268.89,0.00,0.00,15,Clear,sky is clear,2014-01-24 11:00:00,2807
None,264.34,3.88,0.00,100,Rain,light rain,2014-01-24 12:00:00,2667
None,267.27,0.00,0.00,84,Clouds,scattered clouds,2014-01-24 13:00:00,3069
None,272.11,0.00,0.00,7,Clear,sky is clear,2014-01-24 14:00:00,3572
None,269.37,0.00,0.00,39,Mist,mist,2014-01-24 15:00:00,3496
None,270.29,0.00,0.00,18,Clear,sky is clear,2014-01-24 16:00:00,4300
None,267.85,0.00,0.00,88,Clouds,scattered clouds,2014-01-24 17:00:00,4486
None,268.75,0.00,0.00,12,Clear,sky is clear,2014-01-24 18:00:00,3521
None,266.74,0.00,0.00,38,Mist,mist,2014-01-24 19:00:00,2239
